name,#0,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50,#51,#52,#53,#54,#55,#56,#57,#58,#59,#60,#61,#62,#63,#64,#65,#66,#67,#68,#69,#70,#71,#72,#73,#74,#75,#76,#77,#78,#79,#80,#81,#82,#83,#84,#85,#86,#87,#88,#89,#90,#91,#92,#93,#94,#95,#96,#97,#98,#99,#100,#101,#102,#103,#104,#105,#106,#107,#108,#109,#110,#111,#112,#113,#114,#115,#116,#117,#118,#119,#120,#121,#122,#123,#124,#125,#126,#127
f673d8017239bc44665dd343e63c28fa_1590239189,-0.06064733490347862,0.6727189421653748,0.08542788773775101,0.13187415897846222,0.383436918258667,-0.1869780719280243,0.34069958329200745,0.04751507192850113,-0.29438096284866333,0.17554427683353424,0.4092657268047333,-0.1424749791622162,0.41277188062667847,0.10954170674085617,0.16136401891708374,0.052638743072748184,0.3521479368209839,0.22935615479946136,-0.4069422483444214,-0.15980932116508484,0.1714867651462555,0.3639136850833893,0.45146188139915466,-0.015334314666688442,0.04639039561152458,0.35442236065864563,0.10989874601364136,-0.0452091358602047,-0.1588471233844757,0.24338962137699127,0.3487667143344879,0.2986181974411011,-0.26772087812423706,-0.5363368988037109,0.4228624105453491,-0.40326154232025146,0.057169586420059204,0.07062210887670517,0.47580650448799133,0.35575419664382935,0.16283056139945984,-0.03920980915427208,0.1491711139678955,-0.25495561957359314,-0.18355047702789307,-0.11072219908237457,0.3931766748428345,0.0069047799333930016,-0.1942514330148697,-0.6537370681762695,0.5885059237480164,0.04171044006943703,-0.03488125652074814,-0.46347954869270325,-0.26589876413345337,0.30546078085899353,-0.005373861640691757,-0.038687702268362045,0.3585519790649414,-0.038177791982889175,0.6842426657676697,-0.47306883335113525,-0.31887713074684143,-0.1342822164297104,-0.29698416590690613,0.0884297713637352,0.1292385756969452,0.03751251846551895,0.2435842752456665,0.029576916247606277,0.16960787773132324,-0.19742488861083984,-0.14453081786632538,0.473153293132782,-0.28607258200645447,0.3091267943382263,-0.1799813210964203,0.3601715564727783,0.7971770763397217,0.0037344687152653933,-0.03491716459393501,-0.1634266972541809,0.15052498877048492,-0.660363495349884,-0.5148684978485107,0.06299524009227753,-0.23689676821231842,0.11603967845439911,0.4403899908065796,0.06645679473876953,-0.22921469807624817,-0.5557793974876404,-0.4027974605560303,0.2095578908920288,0.9241310954093933,-0.083375945687294,-0.17755989730358124,-0.2305031418800354,0.12687531113624573,0.3523184657096863,0.30008721351623535,-0.0997491255402565,-0.0455537885427475,0.26552772521972656,-0.4743484854698181,-0.17877793312072754,-0.15401077270507812,0.15037794411182404,-0.15449124574661255,0.2874416410923004,-0.07053840160369873,0.028496550396084785,-0.29086723923683167,0.1538379043340683,0.09134475141763687,-0.09294763952493668,0.09452349692583084,-0.1882982850074768,0.1503831148147583,0.6366568803787231,0.003954029176384211,-0.16985994577407837,-0.035171881318092346,0.3603725731372833,0.10977093875408173,-0.22816181182861328,0.1887960433959961,-0.022655759006738663
c208f7d28574298f31a60c5369e9698b_1590167789,-0.3916485905647278,-0.11486928910017014,0.4414422810077667,0.03992939740419388,0.32057327032089233,0.31829264760017395,-0.1555713266134262,0.0810711458325386,-0.16965992748737335,-0.3110538721084595,0.0873776376247406,-0.3953273296356201,0.175194650888443,-0.1922048181295395,0.20432601869106293,0.08017633110284805,0.10974778980016708,0.30575820803642273,-0.10850232094526291,-0.058030325919389725,-0.2350674569606781,-0.25971031188964844,0.28992632031440735,-0.2559828460216522,0.1477196365594864,0.13495713472366333,-0.1906641274690628,-0.06700834631919861,0.19135026633739471,0.5014544129371643,0.08613468706607819,0.11986543238162994,-0.8759617805480957,0.03532065451145172,0.022130029276013374,-0.11053086817264557,0.30027031898498535,0.17015914618968964,0.1165999174118042,0.034955281764268875,-0.21938858926296234,-0.3523539900779724,0.0037051767576485872,-0.22869156301021576,-0.32635077834129333,0.055587805807590485,0.43896234035491943,0.11133891344070435,-0.1273679882287979,-0.4449458718299866,0.36294466257095337,0.09280319511890411,-0.14757350087165833,-0.13646462559700012,-0.4818809926509857,-0.08218588680028915,0.09528622776269913,-0.14962536096572876,0.23072130978107452,-0.04731488227844238,0.1975913643836975,-0.24978645145893097,0.03839700296521187,0.11311069875955582,0.00688771391287446,-0.03034454956650734,0.09570451080799103,-0.07944720983505249,0.33554524183273315,0.13023948669433594,0.013841258361935616,0.013362203724682331,-0.24083532392978668,0.03932058811187744,-0.20865784585475922,0.11175408959388733,0.32635700702667236,-0.07756296545267105,0.2363966554403305,-0.0018107802607119083,0.35428526997566223,0.1398218423128128,-0.5441234111785889,-0.17333774268627167,-0.3148251175880432,-0.057499777525663376,0.05379076674580574,0.2220924198627472,0.20668485760688782,-0.09419043362140656,0.009707051329314709,-0.5010234713554382,-0.20837953686714172,0.2020486295223236,0.19056972861289978,-0.007953550666570663,0.25267431139945984,0.08080001920461655,-0.2481594979763031,0.34275686740875244,0.3166646659374237,-0.2619076073169708,-0.05934607610106468,0.13962404429912567,0.07650933414697647,-0.03251967579126358,0.02043338306248188,0.10282178968191147,0.22636090219020844,-0.09801927208900452,-0.1659540832042694,0.3473587930202484,0.026226812973618507,-0.21667659282684326,-0.22412052750587463,-0.29429471492767334,-0.028563711792230606,-0.01653425022959709,-0.4687560498714447,0.22121061384677887,0.21239334344863892,-0.33118700981140137,-0.18559330701828003,0.17680193483829498,0.008022462017834187,-0.2755376696586609,-0.2720123827457428,-0.20288459956645966
0c59360fca2ad71ff3ae71dc1e66dff3d5c4a98d8b1fe092e1db31923dbe030b_1589936392,0.0665527880191803,-0.13464687764644623,0.24198095500469208,0.08226219564676285,-0.20091645419597626,-0.22845566272735596,-0.2814539074897766,0.004186299629509449,-0.09917990863323212,0.03184033930301666,0.178494393825531,-0.12424959987401962,0.22047685086727142,0.21147865056991577,0.21774305403232574,-0.3463566303253174,0.2277902215719223,0.28948622941970825,-0.21381264925003052,0.1132931187748909,0.3030191957950592,-0.4789681136608124,0.29630041122436523,-0.11641156673431396,0.7244732975959778,0.6598772406578064,0.25541257858276367,-0.30896246433258057,0.024114813655614853,0.17315439879894257,-0.13174188137054443,0.2879199683666229,-0.43400415778160095,0.3799598515033722,0.14301961660385132,-0.22241055965423584,0.3881886601448059,0.11768221855163574,0.5539323091506958,-0.05430188402533531,0.009432563558220863,-0.28078651428222656,-0.08462167531251907,-0.01772194728255272,-0.08312949538230896,0.062169402837753296,0.5873709917068481,0.26045358180999756,-0.30070000886917114,-0.9091213941574097,0.07865539938211441,0.21244676411151886,0.20397764444351196,-0.15500426292419434,-0.6596595048904419,-0.14522890746593475,0.41728919744491577,0.21284151077270508,0.06850066035985947,-0.47202351689338684,-0.004484322853386402,-0.42491787672042847,0.13766522705554962,-0.07986558973789215,-0.10279478877782822,-0.0777292475104332,0.5252707600593567,-0.27753517031669617,0.3510569930076599,0.26802271604537964,-0.21458736062049866,-0.22645418345928192,-0.19956113398075104,-0.005248360335826874,-0.30478495359420776,0.28950852155685425,0.35604313015937805,0.23365813493728638,0.38536638021469116,-0.10656964778900146,0.0893033817410469,-0.14688687026500702,-0.5044057369232178,-0.10099659860134125,0.2513352036476135,-0.12271515280008316,0.2780238091945648,-0.06483199447393417,0.32263660430908203,0.09205440431833267,0.23178060352802277,-0.30442723631858826,-0.24884344637393951,0.09352012723684311,0.32895153760910034,-0.23834703862667084,-0.1579032838344574,0.09401337057352066,0.10365276038646698,0.20961248874664307,0.34290990233421326,0.05682678893208504,-0.3904811441898346,0.1411532610654831,-0.052432216703891754,-0.32465875148773193,-0.27803781628608704,-0.19267217814922333,0.3854934275150299,-0.5029048323631287,0.28534403443336487,-0.04181075841188431,0.14555500447750092,-0.13309350609779358,-0.05973343178629875,-0.3039245009422302,0.13293196260929108,0.5854558944702148,-0.31581926345825195,0.09472228586673737,0.22820822894573212,-0.16370515525341034,-0.5142624974250793,-0.0730656236410141,-0.153871551156044,-0.2526458501815796,-0.6640759110450745,-0.6062491536140442
04ca6eb03cd704266f5518bd51defcce_1589939407,-0.0013958930503576994,-0.0015792414778843522,0.002472166670486331,0.001148452633060515,0.0007145997369661927,0.0024106563068926334,-0.00178262940607965,0.0027406448498368263,-0.0030224465299397707,0.0021829765755683184,0.0012850825442001224,0.0028606639243662357,0.0021954895928502083,-0.0028490584809333086,-0.002634329255670309,0.001624413183890283,-0.0018893236992880702,0.0010786447674036026,-0.002904454944655299,-0.0018660624045878649,0.0035115245264023542,0.001677482621744275,-0.000674922252073884,0.0005182629101909697,0.001320477807894349,2.6658786737243645e-05,-0.0004008885007351637,-0.0013521944638341665,-0.00015695212641730905,0.0033999059814959764,0.0013245035661384463,-0.002570672892034054,-0.002063028747215867,-0.002130516804754734,0.0030552861280739307,0.0005925982259213924,-0.0025157839991152287,0.002785498509183526,-0.001219212426804006,-0.0028821644373238087,0.0032276406418532133,0.002450532279908657,0.0027241867501288652,-0.002405986189842224,-0.0020929118618369102,0.0010144065599888563,0.00236321147531271,0.0009577961172908545,0.0038108157459646463,-9.043654426932335e-05,-0.0012043805327266455,0.0015332956099882722,0.0022299843840301037,0.0033278518822044134,0.0016145065892487764,-0.0031085838563740253,0.001019076444208622,0.0011968835024163127,0.0036661725025624037,-0.0036410146858543158,-0.0018174588913097978,0.00031085824593901634,0.0015427297912538052,-0.00034312461502850056,0.0004570995515678078,-0.0013567181304097176,-0.0031455005519092083,0.002348583424463868,0.0006596672465093434,-0.0008523471187800169,0.002032262971624732,0.0005819867947138846,-0.0003280920791439712,-0.0003667292185127735,0.0013029207475483418,-0.0018991973483934999,0.0017013803590089083,0.0009378278045915067,0.003025737823918462,-0.003516655880957842,-0.0005399464280344546,0.003140276065096259,-0.0005188910290598869,-0.001577247167006135,0.0019193345215171576,-0.0005568439373746514,0.0006818834226578474,0.0030951527878642082,-0.003540388308465481,0.0006419505807571113,-0.0031079596374183893,-0.0011672090040519834,0.0006437127012759447,-0.0016703413566574454,0.0011828677961602807,-0.001629553851671517,-0.0008067277376540005,-0.001948756631463766,0.0035134204663336277,0.0015311680035665631,-0.0008493275963701308,0.0012871319195255637,-0.0018065947806462646,-0.0017433022148907185,0.00012434179370757192,-0.001147567294538021,-0.0006015022518113256,0.0006934994016773999,-3.1338036933448166e-05,-0.001585849211551249,-0.0023499957751482725,0.0006057712598703802,-0.0016528351698070765,0.0020392967853695154,0.003456997685134411,-0.0012736356584355235,0.0013022272614762187,-0.0020739887841045856,0.0036289195995777845,-0.003541226265951991,-0.0008872476173564792,0.0005833787145093083,0.002214851789176464,-0.001195550081320107,-0.002665056614205241,-0.0014654400292783976,0.0028238871600478888,-0.0019221650436520576
02c0d708a238d2c0cd191e967a78c86daff617d157a79566e60e941a5c9a537b_1589924297,0.041163474321365356,-0.03906777501106262,-0.23598988354206085,0.02146516926586628,0.3834054172039032,-0.0005910988547839224,0.11496371775865555,0.19567768275737762,-0.043062638491392136,0.037337854504585266,0.17839595675468445,-0.0841502696275711,-0.11151089519262314,-0.13869082927703857,0.1954190582036972,0.1257329136133194,0.07567745447158813,-0.08284067362546921,0.02291204035282135,-0.25239789485931396,-0.17137502133846283,0.027469506487250328,-0.0009103834163397551,-0.13694682717323303,0.0436578243970871,-0.01804952695965767,0.20434701442718506,-0.11455481499433517,0.04480788856744766,0.27268362045288086,0.2523026168346405,-0.01817161962389946,0.10979151725769043,0.33328625559806824,0.03728630021214485,0.009588017128407955,0.3144682049751282,0.14999353885650635,-0.1572781354188919,0.13983382284641266,-0.008267644792795181,-0.3435802459716797,-0.19132643938064575,-0.11314572393894196,-0.06352439522743225,0.12872950732707977,-0.04517785832285881,0.06853649020195007,-0.0685393363237381,-0.2998071014881134,0.3391783833503723,0.07304039597511292,0.007665844168514013,-0.016926391050219536,-0.46430400013923645,-0.18712976574897766,0.17283032834529877,-0.05326772853732109,0.19946280121803284,-0.005481337662786245,0.261989951133728,-0.33875223994255066,0.12931223213672638,0.13832738995552063,0.252419114112854,-0.3093140721321106,-0.2507256269454956,0.025945739820599556,0.47639840841293335,-0.171255961060524,0.057370517402887344,-0.1945452243089676,0.02340259961783886,0.1362355500459671,-0.26964688301086426,0.2141699641942978,0.10545159876346588,-0.1080239787697792,0.2787017822265625,-0.04558857902884483,-0.1970682293176651,-0.32889068126678467,-0.31845423579216003,-0.07645817846059799,0.08052263408899307,-0.21489876508712769,-0.051050815731287,0.25939175486564636,0.15734116733074188,-0.0014320986811071634,0.07788823544979095,-0.24514685571193695,0.03494489938020706,-0.1290300488471985,0.3837948739528656,0.001134488033130765,0.19962462782859802,0.03543128818273544,-0.14903566241264343,0.26436397433280945,0.17000532150268555,0.028290728107094765,-0.11904632300138474,0.07783470302820206,0.028019392862915993,-0.07792632281780243,0.009817787446081638,0.2220168560743332,0.21285396814346313,-0.01404404267668724,0.16198818385601044,0.062079768627882004,-0.03709765523672104,0.03687400743365288,-0.15475302934646606,-0.31081628799438477,-0.009579566307365894,0.19187061488628387,-0.08102390915155411,0.2327418327331543,0.06833343207836151,-0.11912644654512405,-0.18708118796348572,0.0741533413529396,0.011730448342859745,-0.3062770664691925,-0.11538391560316086,0.09468373656272888
20b43337f61777f480bd73bf53a96078_1590542005,-0.14415523409843445,0.021699998527765274,-0.17001773416996002,0.13477946817874908,-0.11755738407373428,-0.02530391700565815,-0.07280553132295609,0.09973456710577011,-0.09811808913946152,0.0029564956203103065,0.29755064845085144,-0.06545449793338776,-0.0015232437290251255,0.005411046557128429,0.12819047272205353,0.0715724304318428,0.29738563299179077,-0.11053899675607681,-0.34473609924316406,-0.08295303583145142,-0.14942827820777893,-0.2618395984172821,0.02677619643509388,0.008382625877857208,0.32424983382225037,0.32592839002609253,0.1289019137620926,-0.05066749453544617,0.037483345717191696,0.06211455911397934,-0.11335353553295135,0.10456530004739761,-0.3385261595249176,0.08105678856372833,0.26220136880874634,0.16144728660583496,0.06829988211393356,-0.1257135421037674,0.08275692909955978,0.14350895583629608,0.11925941705703735,-0.0619070865213871,-0.0578683540225029,-0.11792078614234924,-0.04645999148488045,-0.09678911417722702,0.21669067442417145,0.05519220605492592,-0.14583590626716614,-0.11777238547801971,0.0939147099852562,-0.11543669551610947,0.04445892944931984,-0.32049521803855896,-0.23789119720458984,-0.09784547239542007,0.061049144715070724,0.08210813254117966,-0.01700712740421295,-0.007958426140248775,0.06863557547330856,-0.037193674594163895,0.0507097989320755,-0.11858969926834106,-0.2707156538963318,0.05791056901216507,0.1529606133699417,0.004766381345689297,0.32666319608688354,-0.014397481456398964,-0.1788092404603958,0.055826783180236816,0.00594472698867321,0.32246920466423035,-0.29134151339530945,0.15841473639011383,0.2015729695558548,0.04878482222557068,0.10672960430383682,-0.11451081931591034,-0.08173158019781113,-0.021519364789128304,-0.2560456097126007,-0.21248465776443481,0.13643987476825714,0.02597511000931263,0.05258280783891678,0.24975036084651947,0.007832512259483337,0.0036269642878323793,-0.03366986662149429,-0.1956840455532074,-0.08735624700784683,0.105861134827137,0.4497576653957367,-0.2552972137928009,0.1320134550333023,-0.04756653308868408,-0.059981103986501694,0.04899062588810921,0.18893711268901825,0.10440251976251602,-0.0006383151630870998,0.10284330695867538,-0.1450100839138031,-0.15499606728553772,-0.004838802386075258,-0.032705098390579224,0.0640425905585289,-0.1360018104314804,-0.11368151009082794,0.006418149918317795,-0.07857374846935272,-0.02658708207309246,-0.07684454321861267,-0.11248981952667236,0.11544030904769897,-0.03059547208249569,0.03820990398526192,0.24509748816490173,0.1738341897726059,-0.027489662170410156,-0.273346871137619,-0.005743914749473333,0.14811302721500397,-0.005191003438085318,-0.21295440196990967,-0.35027986764907837
0f6bd876f5525b752cd66e3ce11d11b2_1589960923,0.05218266695737839,0.023388974368572235,-0.0675751194357872,0.12574905157089233,0.004111699294298887,-0.1899319887161255,-0.10788300633430481,0.13521412014961243,-0.1340181529521942,0.10692018270492554,0.5106398463249207,-0.18880505859851837,-0.23817332088947296,-0.06399668753147125,0.4917413294315338,0.19463121891021729,0.31857171654701233,-0.16518592834472656,-0.5747188925743103,-0.02607147768139839,-0.45040035247802734,-0.2251339554786682,-0.010280515067279339,0.16401006281375885,0.16683314740657806,0.5390865206718445,0.3115047812461853,-0.16511163115501404,0.0663556158542633,0.3828125596046448,-0.10767551511526108,-0.006818287540227175,-0.14731501042842865,0.37747177481651306,0.24510881304740906,0.1008334532380104,-0.0034486022777855396,0.058250341564416885,0.1373872458934784,0.08703896403312683,-0.21322233974933624,0.08141087740659714,-0.10634499788284302,-0.155464306473732,0.015091526322066784,0.18323634564876556,0.028127538040280342,-0.05557208135724068,-0.18847434222698212,-0.3047540783882141,0.29151299595832825,-0.11523830145597458,0.1352132111787796,-0.09596644341945648,-0.6726208925247192,-0.01496773399412632,0.3386593461036682,0.15627872943878174,0.13742104172706604,0.07037419080734253,0.15624728798866272,-0.07573479413986206,0.26046591997146606,-0.013205534778535366,-0.03697212040424347,-0.04931654408574104,-0.22537949681282043,-0.05200023576617241,0.49281659722328186,-0.12713408470153809,-0.23055435717105865,-0.13531085848808289,0.07584922760725021,0.12758193910121918,-0.23680929839611053,0.3830168545246124,0.2637293338775635,-0.060886237770318985,0.31546494364738464,-0.333231121301651,-0.1867053359746933,-0.26748570799827576,-0.2748201787471771,-0.37235715985298157,0.02155230939388275,0.16437894105911255,0.3150445520877838,0.08811190724372864,0.08073844015598297,0.15787412226200104,0.21855278313159943,-0.17840424180030823,0.026059268042445183,0.010125711560249329,0.7894173264503479,-0.12935347855091095,0.3260940909385681,0.07132448256015778,-0.06937999278306961,0.10287362337112427,0.27086877822875977,0.1415688842535019,-0.06896179169416428,0.13323013484477997,0.05935894325375557,-0.14102263748645782,-0.018278125673532486,-0.08951617032289505,0.021994246169924736,-0.05518786981701851,-0.3400196135044098,0.16655445098876953,-0.1483088731765747,0.0327407568693161,0.013262634165585041,-0.2317500114440918,0.30447864532470703,-0.2222009003162384,-0.10162856429815292,0.33743366599082947,0.07894254475831985,-0.04397977143526077,-0.13295719027519226,0.02409937232732773,0.24274806678295135,0.13367460668087006,0.02175489068031311,-0.20280508697032928
1770795daa87b4c57e76dbdec7655cfce41f3b402ce949dc813890be6235af67_1590191039,-0.0505867637693882,-0.046592868864536285,-0.10110680758953094,-0.1629805564880371,-0.16069228947162628,-0.11213582009077072,0.025093136355280876,-0.07038985192775726,-0.37478676438331604,0.1192672848701477,0.5374479293823242,-0.10990648716688156,-0.17550210654735565,0.10910326987504959,0.18821047246456146,0.06460089981555939,0.48760780692100525,0.25236669182777405,-0.47271889448165894,-0.1599697321653366,-0.2638794183731079,0.13893772661685944,0.07098065316677094,-0.04617861285805702,-0.049113281071186066,0.44468486309051514,0.2809039354324341,-0.3309095799922943,0.0446888767182827,0.5362424254417419,0.007834144867956638,0.04937262460589409,-0.24558091163635254,0.06398021429777145,0.33173421025276184,0.2073965221643448,-0.06523548066616058,0.0631835088133812,0.0390273742377758,-0.0835353285074234,-0.15754835307598114,-0.21062877774238586,-0.19592908024787903,-0.26753517985343933,0.0661630630493164,0.1680794656276703,0.2919555902481079,-0.10368064790964127,-0.019465655088424683,-0.3236440122127533,0.1850607991218567,-0.4780343472957611,-0.09473911672830582,-0.2113829255104065,-0.27712830901145935,0.14894799888134003,0.17614348232746124,0.3078337013721466,0.043621499091386795,-0.21861532330513,0.14440852403640747,-0.2200443595647812,0.10570452362298965,-0.15383636951446533,-0.22662147879600525,-0.05957169830799103,-0.030145594850182533,0.014649657532572746,0.4043641686439514,-0.10720884799957275,-0.25947487354278564,0.18262338638305664,-0.16040100157260895,0.15967132151126862,-0.44952091574668884,0.16747118532657623,0.30384892225265503,0.4125955104827881,0.5468858480453491,-0.161235973238945,0.1691647619009018,0.11446696519851685,-0.5579814314842224,-0.3694184422492981,-0.02493511699140072,0.2693382203578949,0.4919954836368561,0.02823198214173317,-0.06865118443965912,-0.14630043506622314,0.062346331775188446,-0.38166987895965576,-0.23446840047836304,-0.17395013570785522,0.5440813302993774,-0.19114936888217926,-0.08791624009609222,0.16487224400043488,-0.35554641485214233,0.34654057025909424,-0.0817447304725647,-0.0027243299409747124,0.07990210503339767,0.11375134438276291,0.030793335288763046,-0.17676189541816711,-0.14602461457252502,-0.09951590746641159,-0.09433046728372574,-0.06313638389110565,-0.15849359333515167,-0.006487598177045584,-0.3887287378311157,0.08961521089076996,0.09594656527042389,-0.17833371460437775,-0.1537141501903534,-0.0645841732621193,-0.1687675416469574,0.24164752662181854,-0.08189423382282257,-0.33041247725486755,0.046945616602897644,-0.09471847862005234,0.17522096633911133,-0.2731993496417999,-0.06089932844042778,-0.386194109916687
bf82464922ccb6351a787efc57a2454e_1590163428,0.010249960236251354,-0.1178225427865982,0.13184688985347748,0.16769689321517944,0.05891234055161476,0.08738888055086136,0.1479312628507614,-0.006025670096278191,-0.2405497431755066,-0.02610301785171032,0.1886686533689499,-0.1469486802816391,0.13552573323249817,-0.04110700637102127,0.1302182823419571,-0.19435997307300568,-0.1109686940908432,0.15743699669837952,-0.020937012508511543,-0.23901164531707764,-0.16044092178344727,-0.16288769245147705,0.2527928352355957,-0.15115274488925934,-0.03435074910521507,0.10773557424545288,0.07763922214508057,-0.09134357422590256,0.26821622252464294,0.3992556035518646,-0.03829391300678253,0.10292539745569229,-0.22234083712100983,0.2034570723772049,-0.12770473957061768,-0.06363894045352936,0.3449019491672516,0.25393980741500854,0.14229732751846313,-0.07824686169624329,0.09098359942436218,-0.4206446409225464,-0.10136748105287552,-0.2511107325553894,0.12154100090265274,0.19725485146045685,0.22204972803592682,0.1960967779159546,-0.12597018480300903,-0.5337592363357544,0.1929653435945511,-0.06249461695551872,0.025904592126607895,-0.17856504023075104,-0.49002912640571594,-0.08596580475568771,0.22145907580852509,0.1664629876613617,0.263541042804718,-0.3725537657737732,0.22003495693206787,-0.6033793091773987,0.1868216097354889,0.1397739052772522,-0.0012113776756450534,-0.1001850888133049,-0.06252885609865189,-0.3106647729873657,0.19059357047080994,0.1413862258195877,0.10741663724184036,0.030280498787760735,-0.033734031021595,-0.0522364117205143,-0.44779935479164124,0.3388579189777374,0.34521833062171936,0.2136756181716919,0.4315682649612427,-0.05675804242491722,0.0236881785094738,-0.07382680475711823,-0.3496926426887512,-0.24194841086864471,0.027679212391376495,0.03031567670404911,0.04021161422133446,-0.049750275909900665,0.271278440952301,-0.03685016185045242,0.08861066401004791,-0.2145770788192749,-0.1195136234164238,-0.07523088902235031,0.13732147216796875,-0.15064656734466553,-0.14073318243026733,0.27899396419525146,-0.09129134565591812,0.33154261112213135,0.1672421097755432,-0.23319299519062042,-0.2650708556175232,0.09917069971561432,0.008216279558837414,-0.20254427194595337,-0.21805338561534882,0.07467085868120193,0.37096697092056274,0.008763528428971767,0.07813943177461624,-0.04113685339689255,0.13263337314128876,-0.0840609222650528,-0.3729846179485321,-0.03443757817149162,-0.22415952384471893,0.347553551197052,-0.33426812291145325,0.050592489540576935,0.4039766490459442,-0.11093379557132721,-0.29072389006614685,0.03830070048570633,0.03181048482656479,-0.5078362226486206,-0.2903057336807251,-0.27921047806739807
f889285f7428776897161ffd9203554f_1590241184,0.1433870643377304,0.16274818778038025,-0.19301511347293854,0.048219725489616394,0.15916964411735535,0.1556258499622345,-0.15601076185703278,-0.010218646377325058,0.3530541956424713,-0.24763613939285278,0.2387622594833374,-0.08734842389822006,0.8233669400215149,0.056978628039360046,-0.12499012798070908,0.4755466878414154,0.7714107632637024,-0.23896285891532898,-0.4779580533504486,-0.0021837966050952673,-0.4204086363315582,0.23466737568378448,0.397952675819397,-0.643466591835022,-0.07755044847726822,0.28256094455718994,0.32416602969169617,-0.44118258357048035,0.025207877159118652,0.26614752411842346,-0.00902700237929821,0.26652857661247253,-0.297613263130188,-0.22704316675662994,0.6511474847793579,0.18983063101768494,0.18485523760318756,0.3081195652484894,0.35315313935279846,-0.32454586029052734,0.12474286556243896,0.16091804206371307,-0.30703553557395935,0.44097110629081726,-0.19445118308067322,-0.2836168110370636,0.28384631872177124,-0.13423538208007812,0.2696232497692108,-0.5716800689697266,0.29297423362731934,-0.3220199942588806,0.12182637304067612,0.2206653356552124,-0.18571160733699799,-0.10715589672327042,0.1899576634168625,0.4245791733264923,0.18167923390865326,0.44683289527893066,0.5217132568359375,-0.5445724129676819,0.059664081782102585,-0.4048508107662201,-0.4768727719783783,-0.24773478507995605,-0.1221446767449379,-0.0411875881254673,0.31387731432914734,0.3327655792236328,-0.2971550226211548,0.0106114586815238,-0.13597455620765686,0.502539336681366,-0.4090074300765991,0.2780294120311737,-0.2790655195713043,0.04067299887537956,0.17297741770744324,-0.12131483852863312,-0.0032091066241264343,0.0599299855530262,-0.6277771592140198,0.23886743187904358,0.26246464252471924,-0.1035626009106636,0.3274594843387604,0.18568341434001923,0.40550297498703003,-0.1744231879711151,-0.04407917708158493,-0.3782837688922882,-0.2938849627971649,0.043547097593545914,0.0703982561826706,0.17085450887680054,0.05894557759165764,0.36685076355934143,-0.04538317769765854,0.23775558173656464,-0.1508864015340805,-0.14613772928714752,0.09477415680885315,0.5705584287643433,0.004625181667506695,-0.32949599623680115,0.19874964654445648,-0.014026486314833164,0.15173228085041046,-0.35384058952331543,0.061223194003105164,0.1560898870229721,-0.43871796131134033,0.04654068499803543,-0.10062848031520844,-0.08498052507638931,0.049773916602134705,-0.271952360868454,-0.2217608094215393,0.19337241351604462,-0.18093779683113098,0.03205480799078941,0.011525697074830532,-0.17696142196655273,0.14769458770751953,0.5442678332328796,-0.1553807556629181,-0.2533385753631592
